word,reading,meanings,level
諦め,あきらめ,resignation; acceptance; consolation,N1
邸宅,ていたく,mansion; residence,N1
摘む,つまむ,to pinch; to hold; to pick up,N1
敵,かたき,enemy; rival,N1
的,てき,-like; typical,N1
適応,てきおう,adaptation; accommodation; conformity,N1
適宜,てきぎ,suitability,N1
適性,てきせい,aptitude,N1
徹する,てっする,to sink in; to penetrate; to devote oneself; to believe in; to go through; to do intently and exclusively,N1
鉄鋼,てっこう,iron and steel,N1
鉄片,てっぺん,iron scraps,N1
鉄棒,かなぼう,iron rod; crowbar; horizontal bar (gymnastics),N1
填まる,はまる,to get into; to go into; to fit; to be fit for; to suit; to fall into; to plunge into; to be deceived; to be,N1
填める,はめる,to get in; to insert; to put on; to make love,N1
天,あまつ,heavenly; imperial,N1
天井,てんじょう,ceiling; ceiling price,N1
天皇,すめらぎ,Emperor of Japan,N1
天国,てんごく,paradise; heaven; Kingdom of Heaven,N1
天才,てんさい,genius; prodigy; natural gift,N1
天災,てんさい,natural calamity; disaster,N1
天体,てんたい,heavenly body,N1
天地,あめつち,heaven and earth; the universe; nature; top and bottom; realm; sphere; world,N1
展示,てんじ,exhibition; display,N1
展望,てんぼう,view; outlook; prospect,N1
店,てん,store; shop; establishment,N1
添う,そう,to accompany; to become married; to comply with,N1
添える,そえる,to add to; to attach; to append; to accompany; to garnish; to imitate; to annex,N1
纏まり,まとまり,conclusion; settlement; consistency,N1
纏め,まとめ,settlement; conclusion,N1
転じる,てんじる,to turn; to shift; to alter; to distract,N1
転回,てんかい,revolution; rotation,N1
転換,てんかん,convert; divert,N1
転居,てんきょ,moving; changing residence,N1
転勤,てんきん,transfer; transmission,N1
転校,てんこう,change schools,N1
転転,てんてん,rolling about; moving from place to place; being passed around repeatedly,N1
転任,てんにん,change of post,N1
転落,てんらく,fall; degradation; slump,N1
点火,てんか,ignition; lighting; set fire to,N1
点検,てんけん,inspection; examination; checking,N1
点線,てんせん,dotted line; perforated line,N1
伝言,つてごと,verbal message; rumor; word,N1
伝説,でんせつ,tradition; legend; folklore,N1
伝達,でんたつ,transmission (e.g. news); communication; delivery,N1
伝来,でんらい,ancestral; hereditary; imported; transmitted; handed down,N1
殿,しんがり,rear; rear unit guard,N1
殿様,とのさま,feudal lord,N1
田園,でんえん,country; rural districts,N1
電源,でんげん,source of electricity; power (button on TV  etc.),N1
電線,でんせん,electric line,N1
兎に角,とにかく,anyhow; at any rate; anyway; somehow or other; generally speaking; in any case,N1
兎も角,ともかく,anyhow; anyway; somehow or other; generally speaking; in any case,N1
兎角,とかく,anyhow; anyway; somehow or other; generally speaking; in any case; this and that; many; be apt to,N1
吐く,つく,1.  to breathe; 2.  to tell (lies); 3.  to vomit; to disgorge,N1
妬む,ねたむ,to be jealous; to be envious,N1
徒歩,とほ,walking; going on foot,N1
渡り鳥,わたりどり,migratory bird; bird of passage,N1
登校,とうこう,attendance (at school),N1
登録,とうろく,registration; register; entry; record,N1
賭け,かけ,betting; gambling; a gamble,N1
賭ける,かける,to wager; to bet; to risk; to stake; to gamble,N1
途上,とじょう,en route; half way,N1
途絶える,とだえる,to stop; to cease; to come to an end,N1
途中,つちゅう,on the way; en route,N1
努めて,つとめて,make an effort!; work hard!,N1
度々,たびたび,often; repeatedly; frequently,N1
度忘れ,どわすれ,lapse of memory; forget for a moment,N1
土産,どさん,product of the land,N1
土手,どて,embankment; bank,N1
土台,どだい,foundation; base; basis,N1
土俵,どひょう,arena,N1
土木,どぼく,public works,N1
奴,やっこ,servant; fellow,N1
怒り,いかり,anger; hatred,N1
怒る,いかる,to get angry; to be angry,N1
怒鳴る,どなる,to shout; to yell,N1
倒産,とうさん,(corporate) bankruptcy; insolvency,N1
冬眠,とうみん,hibernation; winter sleep,N1
投げ出す,なげだす,to throw down; to abandon; to sacrifice; to throw out,N1
投資,とうし,investment,N1
投入,とうにゅう,throw; investment; making (an electrical circuit),N1
東,あずま,east; Eastern Japan,N1
棟,とう,place; section; building,N1
盗み,ぬすみ,stealing,N1
灯,ともしび,light,N1
当たり,あたり,hit; success; reaching the mark; per ...; vicinity; neighborhood,N1
当たり前,あたりまえ,usual; common; ordinary; natural; reasonable; obvious,N1
当て,あて,object; aim; end; hopes; expectations,N1
当てはまる,あてはまる,to apply (a rule),N1
当てはめる,あてはめる,to apply; to adapt,N1
当て字,あてじ,phonetic-equivalent character; substitute character,N1
当人,とうにん,the one concerned; the said person,N1
当選,とうせん,being elected; winning the prize,N1
等,とう,et cetera; etc.; and the like,N1
等級,とうきゅう,grade; class,N1
答え,こたえ,answer; response,N1
筒,つつ,pipe; tube,N1
統合,とうごう,integration; unification; synthesis,N1
統治,とうじ,rule; reign; government; governing,N1
統制,とうせい,regulation; control,N1
統率,とうそつ,command; lead; generalship; leadership,N1
到達,とうたつ,reaching; attaining; arrival,N1
到底,とうてい,(cannot) possibly,N1
蕩ける,とろける,to be enchanted with,N1
討議,とうぎ,debate; discussion,N1
討論,とうろん,debate; discussion,N1
踏まえる,ふまえる,to be based on; to have origin in,N1
逃げ出す,にげだす,to run away; to escape from,N1
逃す,のがす,to let loose; to set free; to let escape,N1
逃れる,のがれる,to escape,N1
逃走,とうそう,flight; desertion; escape,N1
逃亡,とうぼう,escape,N1
陶器,とうき,pottery; ceramics,N1
働,どう,work; labor,N1
動き,うごき,movement; activity; trend; development; change,N1
動員,どういん,mobilization,N1
動機,どうき,motive; incentive,N1
動向,どうこう,trend; tendency; movement; attitude,N1
動的,どうてき,dynamic; kinetic,N1
動揺,どうよう,disturbance; unrest; shaking; trembling; pitching; rolling; oscillation; agitation; excitement; commotion,N1
動力,どうりょく,power; motive power; dynamic force,N1
同,どう,the same; the said; ibid.,N1
同い年,おないどし,of the same age,N1
同意,どうい,agreement; consent; same meaning; same opinion; approval,N1
同感,どうかん,agreement; same opinion; same feeling; sympathy; concurrence,N1
同級,どうきゅう,the same grade; same class,N1
同居,どうきょ,living together,N1
同士,どうし,fellow; companion; comrade,N1
同志,どうし,same mind; comrade; kindred soul,N1
同情,どうじょう,sympathy; compassion; sympathize; pity; feel for,N1
同調,どうちょう,sympathy; agree with; alignment; tuning,N1
同等,どうとう,equality; equal; same rights; same rank,N1
同封,どうふう,enclosure (e.g. in a letter),N1
同盟,どうめい,alliance; union; league,N1
堂々,どうどう,magnificent; grand; impressive,N1
導く,みちびく,to be guided; to be shown,N1
導入,どうにゅう,introduction; bringing in; leading in,N1
憧れ,あこがれ,yearning; longing; aspiration,N1
胴,どう,trunk; body; frame,N1
道場,どうじょう,dojo; hall used for martial arts training; mandala,N1
銅,あかがね,copper,N1
得点,とくてん,score; points made; marks obtained; runs,N1
特技,とくぎ,special skill,N1
特許,とっきょ,special permission; patent,N1
特権,とっけん,privilege; special right,N1
特産,とくさん,specialty; special product,N1
特集,とくしゅう,feature (e.g. newspaper); special edition; report,N1
特派,とくは,send specially; special envoy,N1
特有,とくゆう,characteristic (of); peculiar (to),N1
独裁,どくさい,dictatorship; despotism,N1
独自,どくじ,original; peculiar; characteristic,N1
独占,どくせん,monopoly,N1
独創,どくそう,originality,N1
読み上げる,よみあげる,to read out loud (and clearly); to call a roll,N1
読者,どくしゃ,reader,N1
突く,つつく,1.  to thrust; to strike; to attack; 2.  to poke; to nudge; to pick at,N1
突っ張る,つっぱる,to support; to become stiff; to become taut; to thrust (ones opponent); to stick to (ones opinion); to in,N1
突如,とつじょ,suddenly; all of a sudden,N1
突破,とっぱ,breaking through; breakthrough; penetration,N1
届け,とどけ,report; notification; registration,N1
鈍る,なまる,to become less capable; to grow dull; to become blunt; to weaken,N1
鈍感,どんかん,thickheadedness; stolidity,N1
内閣,ないかく,cabinet; (government) ministry,N1
内臓,ないぞう,internal organs; intestines; viscera,N1
内部,ないぶ,interior; inside; internal,N1
内訳,うちわけ,the items; breakdown; classification,N1
内乱,ないらん,civil war; insurrection; rebellion; domestic conflict,N1
内陸,ないりく,inland,N1
馴らす,ならす,to domesticate; to tame,N1
馴れ馴れしい,なれなれしい,over-familiar,N1
南,なん,south,N1
難,なん,difficulty; hardships; defect,N1
難い,かたい,difficult; hard,N1
二人,ににん,two persons; two people; pair; couple,N1
賑わう,にぎわう,to prosper; to flourish; to do thriving business; to be crowded with people,N1
肉親,にくしん,blood relationship; blood relative,N1
肉体,にくたい,the body; the flesh,N1
日々,ひび,every day; daily; day after day,N1
日の丸,ひのまる,the Japanese flag,N1
日向,ひなた,sunny place; in the sun,N1
日頃,ひごろ,normally; habitually,N1
日取り,ひどり,fixed date; appointed day,N1
日焼け,ひやけ,sunburn,N1
日当,にっとう,daily allowance,N1
日付,かづけ,date; dating,N1
日夜,にちや,day and night; always,N1
乳,ちち,milk; breast; loop,N1
入る,いる,to get in; to go in; to come in; to flow into; to set; to set in,N1
入口,いりくち,entrance; gate; approach; mouth,N1
入手,にゅうしゅ,obtaining; coming to hand,N1
入賞,にゅうしょう,winning a prize or place (in a contest),N1
入浴,にゅうよく,bathe; bathing,N1
如何,いかが,how; in what way,N1
如何して,どうして,why?; for what reason; how; in what way; for what purpose; what for,N1
如何しても,どうしても,by all means; at any cost; no matter what; after all; in the long run; cravingly; at any rate; surely,N1
如何に,いかに,how?; in what way?; how much?; however; whatever,N1
如何にも,いかにも,indeed; really; phrase meaning agreement,N1
尿,にょう,urine,N1
任す,まかす,to entrust; to leave to a person,N1
任務,にんむ,duty; function; office; mission; task,N1
任命,にんめい,appointment; nomination; ordination; commission; designation,N1
妊娠,にんしん,conception; pregnancy,N1
認める,したためる,to write up,N1
認識,にんしき,recognition; cognizance,N1
熱意,ねつい,zeal; enthusiasm,N1
熱湯,ねっとう,boiling water,N1
熱量,ねつりょう,temperature,N1
年鑑,ねんかん,yearbook,N1
年寄り,としより,old people; the aged,N1
年号,ねんごう,name of an era; year number,N1
年頃,としごろ,age; marriageable age; age of puberty; adolescence; for some years,N1
年生,ねんせい,pupil in .... year; student in .... year,N1
年長,ねんちょう,seniority,N1
年輪,ねんりん,annual tree ring,N1
念,ねん,sense; idea; thought; feeling; desire; concern; attention; care,N1
捻じれる,ねじれる,to twist; to wrench; to screw,N1
捻子,ねじ,screw; helix; spiral,N1
燃焼,ねんしょう,burning; combustion,N1
燃料,ねんりょう,fuel,N1
粘り,ねばり,stickyness; viscosity,N1
粘る,ねばる,to be sticky; to be adhesive; to persevere; to persist; to stick to,N1
乃至,ないし,from...to; between...and; or,N1
悩ましい,なやましい,seductive; melancholy; languid,N1
悩ます,なやます,to afflict; to torment; to harass; to molest,N1
悩み,なやみ,trouble(s); worry; distress; anguish; agony; problem,N1
納まる,おさまる,to be obtained; to end; to settle into; to fit into; to be settled; to be paid; to be delivered,N1
納入,のうにゅう,payment; supply,N1
脳,のう,brain; memory,N1
農耕,のうこう,farming; agriculture,N1
農場,のうじょう,farm (agriculture),N1
農地,のうち,agricultural land,N1
把握,はあく,grasp; catch; understanding,N1
派,は,clique; faction; school,N1
派遣,はけん,dispatch; send,N1
破壊,はかい,destruction,N1
破棄,はき,revocation; annulment; breaking (e.g. treaty),N1
破損,はそん,damage,N1
破裂,はれつ,explosion; rupture; break off,N1
罵る,ののしる,to speak ill of; to abuse,N1
馬鹿らしい,ばからしい,absurd,N1
馬鹿馬鹿しい,ばかばかしい,stupid,N1
廃れる,すたれる,to go out of use; to become obsolete; to die out; to go out of fashion,N1
廃棄,はいき,annullment; disposal; abandon; scrap; discarding; repeal,N1
廃止,はいし,abolition; repeal,N1
拝啓,はいけい,Dear (so and so),N1
拝借,はいしゃく,borrowing,N1
排除,はいじょ,exclusion; removal; rejection,N1
排水,はいすい,drainage,N1
敗戦,はいせん,defeat; losing a war,N1
杯,さかずき,wine cups,N1
背く,そむく,to run counter to; to go against; to disobey; to infringe,N1
背景,はいけい,background; scenery; setting; circumstance,N1
背後,はいご,back; rear,N1
背負う,しょう,to be burdened with; to carry on back or shoulder,N1
肺,はい,lung,N1
配給,はいきゅう,distribution (eg. films  rice),N1
配偶者,はいぐうしゃ,spouse; wife; husband,N1
配置,はいち,arrangement (of resources); disposition,N1
配布,はいふ,distribution,N1
配分,はいぶん,distribution; allotment,N1
配慮,はいりょ,consideration; concern; forethought,N1
配列,はいれつ,arrangement; array (programming),N1
倍率,ばいりつ,diameter; magnification,N1
梅干,うめぼし,dried plum,N1
売り出し,うりだし,(bargain) sale,N1
売り出す,うりだす,to put on sale; to market; to become popular,N1
売れ行き,うれゆき,sales,N1
賠償,ばいしょう,reparations; indemnity; compensation,N1
剥がす,はがす,to tear off; to peel off; to rip off; to strip off; to skin; to flay; to disrobe; to deprive of; to detach; t,N1
剥ぐ,はぐ,to tear off; to peel off; to rip off; to strip off; to skin; to flay; to disrobe; to deprive of,N1
剥げる,はげる,to come off; to be worn off; to fade; to discolor,N1
泊,はく,counter for nights of a stay,N1
白状,はくじょう,confession,N1
薄弱,はくじゃく,feebleness; weakness; weak,N1
迫害,はくがい,persecution,N1
漠然,ばくぜん,obscure; vague; equivocal,N1
爆弾,ばくだん,bomb,N1
爆破,ばくは,blast; explosion; blow up,N1
筈,はず,it should be so,N1
発,はつ,departure; beginning; counter for gunshots,N1
発育,はついく,(physical) growth; development,N1
発芽,はつが,burgeoning,N1
発掘,はっくつ,excavation; exhumation,N1
発言,はつげん,utterance; speech; proposal,N1
発作,ほっさ,fit; spasm,N1
発条,ばね,spring (e.g. coil  leaf),N1
発生,はっせい,outbreak; spring forth; occurrence; incidence; origin,N1
発足,はっそく,starting; inauguration,N1
発病,はつびょう,attack (disease),N1
伐,ばつ,strike; attack; punish,N1
罰,ばち,(divine) punishment; curse; retribution,N1
抜かす,ぬかす,to omit; to leave out,N1
抜け出す,ぬけだす,to slip out; to sneak away; to excel,N1
伴う,ともなう,to accompany; to bring with; to be accompanied by; to be involved in,N1
判,はん,seal; stamp; monogram signature; judgment,N1
判決,はんけつ,judicial decision; judgement; sentence; decree,N1
判定,はんてい,judgement; decision; award; verdict,N1
半端,はんぱ,remnant; fragment; incomplete set; fraction; odd sum; incompleteness,N1
反,たん,roll of cloth (c. 10 yds.); .245 acres; 300 tsubo,N1
反する,はんする,to be inconsistent with; to oppose; to contradict; to transgress; to rebel,N1
反り,そり,warp; curvature; curve; arch,N1
反応,はんのう,reaction; response,N1
反感,はんかん,antipathy; revolt; animosity,N1
反響,はんきょう,echo; reverberation; repercussion; reaction; influence,N1
反撃,はんげき,counterattack; counteroffensive; counterblow,N1
反射,はんしゃ,reflection; reverberation,N1
反発,はんぱつ,repelling; rebound; recover; oppose,N1
反乱,はんらん,insurrection; mutiny; rebellion; revolt; uprising,N1
斑,ぶち,spots; speckles; mottles,N1
氾濫,はんらん,overflowing; flood,N1
版,はん,edition,N1
版画,はんが,art print,N1
犯す,おかす,to commit; to perpetrate; to violate; to rape,N1
班,はん,group; party; section (mil),N1
繁栄,はんえい,prospering; prosperity; thriving; flourishing,N1
繁殖,はんしょく,breed; multiply; increase; propagation,N1
繁盛,はんじょう,prosperity; flourishing; thriving,N1
煩わしい,わずらわしい,troublesome; annoying; complicated,N1
番目,ばんめ,cardinal number suffix,N1
卑しい,いやしい,greedy; vulgar; shabby; humble; base; mean; vile,N1
否,いいえ,no; nay; yes; well,N1
否決,ひけつ,rejection; negation; voting down,N1
彼の,あの,that over there,N1
彼此,あれこれ,one thing or another; this and that; this or that,N1
彼処,あそこ,1.  (uk) there; over there; that place; 2.  (X) (col) genitals,N1
彼方,あちら,1.  there; yonder; that,N1
彼方此方,あちこち,here and there,N1
悲観,ひかん,pessimism; disappointment,N1
悲惨,ひさん,misery,N1
悲鳴,ひめい,shriek; scream,N1
扉,とびら,door; opening,N1
比重,ひじゅう,specific gravity,N1
比率,ひりつ,ratio; proportion; percentage,N1
比例,ひれい,proportion,N1
泌み泌み,しみじみ,keenly; deeply; heartily,N1
疲労,ひろう,fatigue; weariness,N1
碑,いしぶみ,stone monument bearing an inscription,N1
秘書,ひしょ,(private) secretary,N1
肥料,ひりょう,manure; fertilizer,N1
費,ひ,cost; expense,N1
費やす,ついやす,to spend; to devote; to waste,N1
避難,ひなん,taking refuge; finding shelter,N1
非,ひ,faulty-; non-,N1
非行,ひこう,delinquency; misconduct,N1
非難,ひなん,blame; attack; criticism,N1
備え付ける,そなえつける,to provide; to furnish; to equip; to install,N1
備わる,そなわる,to be furnished with; to be endowed with; to possess; to be among; to be one of; to be possessed of,N1
尾,お,tail; ridge,N1
微か,かすか,faint; dim; weak; indistinct; hazy; poor; wretched,N1
微笑,びしょう,smile,N1
微塵,みじん,particle; atom,N1
微量,びりょう,minuscule amount; extremely small quantity,N1
眉,まゆ,eyebrow,N1
美,び,beauty,N1
美術,びじゅつ,art; fine arts,N1
美味しい,おいしい,delicious; tasty,N1
匹,ひき,head; small animal counter; roll of cloth,N1
匹敵,ひってき,comparing with; match; rival; equal,N1
必修,ひっしゅう,required (subject),N1
必然,ひつぜん,inevitable; necessary,N1
百科事典,ひゃっかじてん,encyclopedia,N1
百科辞典,ひゃっかじてん,encyclopedia,N1
標語,ひょうご,motto; slogan; catchword,N1
漂う,ただよう,to drift about; to float; to hang in air,N1
票,ひょう,label; ballot; ticket; sign,N1
描写,びょうしゃ,depiction; description; portrayal,N1
病,やまい,illness; disease,N1
病む,やむ,to fall ill; to be ill,N1
苗,なえ,rice seedling,N1
品質,ひんしつ,quality,N1
品種,ひんしゅ,brand; kind; description,N1
浜,はま,beach; seashore,N1
浜辺,はまべ,beach; foreshore,N1
貧困,ひんこん,poverty; lack,N1
貧弱,ひんじゃく,poor; meagre; insubstantial,N1
貧乏,びんぼう,poverty; destitute; poor,N1
頻りに,しきりに,frequently; repeatedly; incessantly; eagerly,N1
頻繁,ひんぱん,frequency,N1
敏感,びんかん,sensibility; susceptibility; sensitive (to); well attuned to,N1
瓶,かめ,earthenware pot,N1
不意,ふい,sudden; abrupt; unexpected; unforeseen,N1
不可欠,ふかけつ,indispensable; essential,N1
不吉,ふきつ,ominous; sinister; bad luck; ill omen; inauspiciousness,N1
不況,ふきょう,recession; depression; slump,N1
不景気,ふけいき,business recession; hard times; depression; gloom; sullenness; cheerlessness,N1
不在,ふざい,absence,N1
不山戯る,ふざける,to romp; to gambol; to frolic; to joke; to make fun of; to flirt,N1
不順,ふじゅん,irregularity; unseasonableness,N1
不審,ふしん,incomplete understanding; doubt; question; distrust; suspicion; strangeness; infidelity,N1
不振,ふしん,dullness; depression; slump; stagnation,N1
不図,ふと,suddenly; casually; accidentally; incidentally; unexpectedly; unintentionally,N1
不調,ふちょう,bad condition; not to work out (ie a deal); disagreement; break-off; disorder; slump; out of form,N1
不当,ふとう,injustice; impropriety; unreasonableness; undeservedness; unfair; invalid,N1
不動産,ふどうさん,real estate,N1
不評,ふひょう,bad reputation; disgrace; unpopularity,N1
不服,ふふく,dissatisfaction; discontent; disapproval; objection; complaint; protest; disagreement,N1
不便,ふびん,pity; compassion,N1
不味い,まずい,unappetising; unpleasant (taste  appearance  situation); ugly; unskilful; awkward; bungling; unwise; untime,N1
不明,ふめい,unknown; obscure; indistinct; uncertain; ambiguous; ignorant; lack of wisdom; anonymous; unidentified,N1
不良,ふりょう,badness; delinquent; inferiority; failure,N1
付き,つき,attached to; impression; sociality; appearance; furnished with; under; to,N1
付き合う,つきあう,to associate with; to keep company with; to get on with,N1
付け加える,つけくわえる,to add one thing to another,N1
付属,ふぞく,attached; belonging; affiliated; annexed; associated; subordinate; incidental; dependent; auxiliary,N1
付録,ふろく,appendix; supplement,N1
富,とみ,wealth; fortune,N1
富む,とむ,to be rich; to become rich,N1
富豪,ふごう,wealthy person; millionaire,N1
布巾,ふきん,tea-towel; dish cloth,N1
布告,ふこく,edict; ordinance; proclamation,N1
扶養,ふよう,support; maintenance,N1
普遍,ふへん,universality; ubiquity; omnipresence,N1
浮かぶ,うかぶ,to float; to rise to surface; to come to mind,N1
浮気,うわき,flighty; fickle; wanton; unfaithful,N1
浮力,ふりょく,buoyancy; floating power,N1
父母,ちちはは,father and mother; parents,N1
腐敗,ふはい,decay; depravity,N1
負う,おう,to bear; to owe,N1
負かす,まかす,to defeat,N1
負債,ふさい,debt; liabilities,N1
負傷,ふしょう,injury; wound,N1
負担,ふたん,burden; charge; responsibility,N1
赴く,おもむく,to go; to proceed; to repair to; to become,N1
赴任,ふにん,(proceeding to) new appointment,N1
侮辱,ぶじょく,insult; contempt; slight,N1
武装,ぶそう,arms; armament; armed,N1
武力,ぶりょく,armed might; military power; the sword; force,N1
舞う,まう,to dance; to flutter about; to revolve,N1
部,ぶ,department; part; category; counter for copies of a newspaper or magazine,N1
部下,ぶか,subordinate person,N1
部門,ぶもん,class; group; category; department; field; branch,N1
封,ふう,seal,N1
封建,ほうけん,feudalistic,N1
封鎖,ふうさ,blockade; freezing (funds),N1
風車,かざぐるま,1.  windmill; 2.  pinwheel,N1
風習,ふうしゅう,custom,N1
風俗,ふうぞく,1.  manners; customs; 2.  sex service; sex industry,N1
風土,ふうど,natural features; topography; climate; spiritual features,N1
副,とりわけ,especially; above all,N1
復活,ふっかつ,revival (e.g. musical); restoration,N1
復旧,ふくきゅう,restoration; restitution; rehabilitation,N1
復興,ふっこう,revival; renaissance; reconstruction,N1
福,ふく,good fortune,N1
福祉,ふくし,welfare; well-being,N1
腹立ち,はらだち,anger,N1
複合,ふくごう,composite; complex,N1
覆す,くつがえす,to overturn; to upset; to overthrow; to undermine,N1
覆面,ふくめん,mask; veil; disguise,N1
沸騰,ふっとう,boiling; seething,N1
仏,ふつ,French,N1
仏像,ぶつぞう,Buddhist image (statue),N1
物議,ぶつぎ,public discussion (criticism),N1
物好き,ものずき,curiosity,N1
物資,ぶっし,goods; materials,N1
物足りない,ものたりない,unsatisfied; unsatisfactory,N1
物体,ぶったい,body; object,N1
物体ない,もったいない,too good; more than one deserves; wasteful; sacrilegious; unworthy of,N1
物置き,ものおき,storeroom,N1
分,ふん,minute,N1
分業,ぶんぎょう,division of labor; specialization; assembly-line production,N1
分散,ぶんさん,dispersion; decentralization; variance (statistics),N1
分子,ぶんし,numerator; molecule,N1
分担,ぶんたん,apportionment; sharing,N1
分配,ぶんぱい,division; sharing,N1
分母,ぶんぼ,denominator,N1
分離,ぶんり,separation; detachment; segregation; isolation,N1
分裂,ぶんれつ,split; division; break up,N1
噴出,ふんしゅつ,spewing; gushing; spouting; eruption; effusion,N1
憤慨,ふんがい,indignation; resentment,N1
焚火,たきび,(open) fire,N1
奮闘,ふんとう,hard struggle; strenuous effort,N1
粉々,こなごな,in very small pieces,N1
粉末,ふんまつ,fine powder,N1
紛らわしい,まぎらわしい,confusing; misleading; equivocal; ambiguous,N1
紛れる,まぎれる,to be diverted; to slip into,N1
紛失,ふんしつ,losing something,N1
紛争,ふんそう,dispute; trouble; strife,N1
文,ふみ,letter; writings,N1
文化財,ぶんかざい,cultural assets; cultural property,N1
文語,ぶんご,written language; literary language,N1
文書,ぶんしょ,document; writing; letter; note; records; archives,N1
聞き取り,ききとり,listening comprehension,N1
兵器,へいき,arms; weapons; ordinance,N1
兵士,へいし,soldier,N1
平たい,ひらたい,flat; even; level; simple; plain,N1
平均,ならし,equilibrium; balance; average; mean,N1
平行,へいこう,(going) side by side; concurrent; abreast; at the same time; occurring together; parallel; parallelism,N1
平常,へいじょう,normal; usual,N1
平方,へいほう,square (e.g. metre); square,N1
並びに,ならびに,and,N1
並み,なみ,average; medium; common; ordinary,N1
並列,へいれつ,arrangement; parallel; abreast,N1
閉口,へいこう,shut mouth,N1
閉鎖,へいさ,closing; closure; shutdown; lockout; unsociable,N1
偏,へん,side; left radical of a character; inclining; inclining toward; biased,N1
偏る,かたよる,to be one-sided; to incline; to be partial; to be prejudiced; to lean; to be biased,N1
偏見,へんけん,prejudice; narrow view,N1
変革,へんかく,change; reform; revolution; upheaval; (the) Reformation,N1
変遷,へんせん,change; transition; vicissitudes,N1
変動,へんどう,change; fluctuation,N1
片言,かたこと,a smattering; talk like a baby; speak haltingly,N1
片思い,かたおもい,unrequited love,N1
片付け,かたづけ,tidying up; finishing,N1
編,へん,compilation; editing; completed poem; book; part of book,N1
辺り,ほとり,(in the) neighbourhood; vicinity; nearby,N1
返る,かえる,to return; to come back; to go back,N1
返還,へんかん,return; restoration,N1
返済,へんさい,repayment,N1
返答,へんとう,reply,N1
便宜,べんぎ,convenience; accommodation; advantage; expedience,N1
弁解,べんかい,explanation; justification; defence; excuse,N1
弁護,べんご,defense; pleading; advocacy,N1
弁償,べんしょう,next word; compensation; reparation; indemnity; reimbursement,N1
弁論,べんろん,discussion; debate; argument,N1
保つ,たもつ,to keep; to preserve; to hold; to retain; to maintain; to support; to sustain; to last; to endure; to keep we,N1
保育,ほいく,nursing; nurturing; rearing; lactation; suckling,N1
保温,ほおん,retaining warmth; keeping heat in; heat insulation,N1
保管,ほかん,charge; custody; safekeeping; deposit; storage,N1
保険,ほけん,insurance; guarantee,N1
保護,ほご,care; protection; shelter; guardianship; favor; patronage,N1
保守,ほしゅ,conservative; maintaining,N1
保障,ほしょう,guarantee; security; assurance; pledge; warranty,N1
保母,ほぼ,day care worker in a kindergarten  nursery school  etc.,N1
保養,ほよう,health preservation; recuperation; recreation,N1
舗装,ほそう,pavement; road surface,N1
捕らえる,とらえる,to seize; to grasp; to capture; to arrest,N1
捕獲,ほかく,capture; seizure,N1
捕鯨,ほげい,whaling; whale fishing,N1
捕吏,ほり,constable,N1
捕虜,ほりょ,prisoner (of war),N1
歩,ふ,pawn (in chess or shogi),N1
歩み,あゆみ,walking,N1
歩む,あゆむ,to walk; to go on foot,N1
補給,ほきゅう,supply; supplying; replenishment,N1
補強,ほきょう,compensation; reinforcement,N1
補充,ほじゅう,supplementation; supplement; replenishment; replenishing,N1
補助,ほじょ,assistance; support; aid; auxiliary,N1
補償,ほしょう,compensation; reparation,N1
補足,ほそく,supplement; complement,N1
穂,ほ,ear (of plant); head (of plant),N1
募る,つのる,to invite; to solicit help  participation  etc,N1
募金,ぼきん,fund-raising; collection of funds,N1
墓地,はかち,cemetery; graveyard,N1
慕う,したう,to yearn for; to miss; to adore; to love dearly,N1
母校,ぼこう,alma mater,N1
倣,ほう,imitate; follow; emulate,N1
包む,くるむ,to be engulfed in; to be enveloped by; to wrap up; to tuck in; to pack; to do up; to cover with; to dress i,N1
呆れる,あきれる,to be amazed; to be shocked,N1
呆気ない,あっけない,not enough; too quick (short  long  etc.),N1
呆然,ぼうぜん,dumbfounded; overcome with surprise; in blank amazement,N1
報じる,ほうじる,to inform; to report,N1
報ずる,ほうずる,to inform; to report,N1
報酬,ほうしゅう,remuneration; recompense; reward; toll,N1
報道,ほうどう,information; report,N1
奉る,たてまつる,to offer; to present; to revere; to do respectfully,N1
奉仕,ほうし,attendance; service,N1
宝器,ほうき,treasured article or vessel; outstanding individual,N1
峰,みね,peak; ridge,N1
崩壊,ほうかい,collapse; decay (physics); crumbling; breaking down; caving in,N1
捧げる,ささげる,to lift up; to give; to offer; to consecrate; to devote; to sacrifice; to dedicate,N1
放り込む,ほうりこむ,to throw into,N1
放り出す,ほうりだす,to throw out; to fire; to expel; to give up; to abandon; to neglect,N1
放棄,ほうき,abandonment; renunciation; abdication (responsibility  right),N1
放射,ほうしゃ,radiation; emission,N1
放射能,ほうしゃのう,radioactivity,N1
放出,ほうしゅつ,release; emit,N1
放置,ほうち,leave as is; leave to chance; leave alone; neglect,N1
方策,ほうさく,plan; policy,N1
方式,ほうしき,form; method; system,N1
法案,ほうあん,bill (law),N1
法学,ほうがく,law; jurisprudence,N1
法廷,ほうてい,courtroom,N1
蜂蜜,はちみつ,honey,N1
褒美,ほうび,reward; prize,N1
訪れる,おとずれる,to visit,N1
豊作,ほうさく,abundant harvest; bumper crop,N1
飽和,ほうわ,saturation,N1
